source,archive_member,sha256,bytes,run,path_date
historical/outputs/visnet_spatial_v1/tiny_overfit/run_20260901T192557/visnet_radius/protocol.json,raw/visnet_spatial_v1/tiny_overfit__run_20260901T192557__visnet_radius__protocol.json,4a61508f93b36c8b61cb837afdf1af057c5bbe3dc240907e58b1023907837337,1006,visnet_spatial_v1/tiny_overfit/run_20260901T192557,2026-09-01 19:25:57
historical/outputs/visnet_spatial_v1/tiny_overfit/run_20260901T192557/visnet_radius/result.json,raw/visnet_spatial_v1/tiny_overfit__run_20260901T192557__visnet_radius__result.json,a76daf6021b13119ac130825e8de9f4741d61877fd31c5ed0a21665716cbd8b3,216054,visnet_spatial_v1/tiny_overfit/run_20260901T192557,2026-09-01 19:25:57
historical/outputs/visnet_spatial_v1/tiny_overfit/run_20260901T192557/visnet_radius/train_metrics.jsonl,raw/visnet_spatial_v1/tiny_overfit__run_20260901T192557__visnet_radius__train_metrics.jsonl,954e82db9d24912b4cf7dd0270d3fbdead898204ad9a1334e567adc079a187c4,338021,visnet_spatial_v1/tiny_overfit/run_20260901T192557,2026-09-01 19:25:57
historical/outputs/visnet_spatial_v2/micro_overfit/neibu_run_20260902T174649/protocol.json,raw/visnet_spatial_v2/micro_overfit__neibu_run_20260902T174649__protocol.json,0cbc097c8a6c184df84adc8d26bc421b83e0b33d99b81cd3062342fde2a9c6e1,1444,visnet_spatial_v2/micro_overfit,2026-09-02 17:46:49
historical/outputs/visnet_spatial_v2/micro_overfit/neibu_run_20260902T174649/summary.json,raw/visnet_spatial_v2/micro_overfit__neibu_run_20260902T174649__summary.json,bd675a7537dca0f94eb9ab59565d269a3953710ac9fccfec54516d3b376f3f0c,16165,visnet_spatial_v2/micro_overfit,2026-09-02 17:46:49
historical/outputs/visnet_spatial_v2/micro_overfit/neibu_run_20260902T174649/visnet_v2_bonded_lmax2/result.json,raw/visnet_spatial_v2/micro_overfit__neibu_run_20260902T174649__visnet_v2_bonded_lmax2__result.json,6cd47e0e3ce84393c2c1cc0f052d2b48c591385358c2eb01594f162fe4dbb487,13242,visnet_spatial_v2/micro_overfit,2026-09-02 17:46:49
historical/outputs/visnet_spatial_v2/micro_overfit/neibu_run_20260902T174649/visnet_v2_bonded_lmax2/train_metrics.jsonl,raw/visnet_spatial_v2/micro_overfit__neibu_run_20260902T174649__visnet_v2_bonded_lmax2__train_metrics.jsonl,5cbbd27125c4147211436fbfa6131e380019c86dbbd013a9a0662863ae04f080,33784,visnet_spatial_v2/micro_overfit,2026-09-02 17:46:49
historical/outputs/visnet_spatial_v2/micro_overfit/run_20260902T170456/protocol.json,raw/visnet_spatial_v2/micro_overfit__run_20260902T170456__protocol.json,4906523d9e75211ea4da6790ccc2d1496f78444100b829580d8800415c7bcef1,1775,visnet_spatial_v2/micro_overfit/run_20260902T170456,2026-09-02 17:04:56
historical/outputs/visnet_spatial_v2/micro_overfit/run_20260902T170456/summary.json,raw/visnet_spatial_v2/micro_overfit__run_20260902T170456__summary.json,ffcce8447fe87ff60bf231e9b0f3c33479d30538d2ae2f2cf15b3a713dcca026,37396,visnet_spatial_v2/micro_overfit/run_20260902T170456,2026-09-02 17:04:56
historical/outputs/visnet_spatial_v2/micro_overfit/run_20260902T170456/torchmd_et/result.json,raw/visnet_spatial_v2/micro_overfit__run_20260902T170456__torchmd_et__result.json,8b3704921dc98bfe410bd15840843a60712fc5c8d0ba11a946f7ddaef6ad3951,9685,visnet_spatial_v2/micro_overfit/run_20260902T170456,2026-09-02 17:04:56
historical/outputs/visnet_spatial_v2/micro_overfit/run_20260902T170456/torchmd_et/train_metrics.jsonl,raw/visnet_spatial_v2/micro_overfit__run_20260902T170456__torchmd_et__train_metrics.jsonl,21acf5b70032719db76fc74c45e77e5589a062eb8dc2eddbf3b72ec190c5eec6,33840,visnet_spatial_v2/micro_overfit/run_20260902T170456,2026-09-02 17:04:56
historical/outputs/visnet_spatial_v2/micro_overfit/run_20260902T170456/visnet_bonded/result.json,raw/visnet_spatial_v2/micro_overfit__run_20260902T170456__visnet_bonded__result.json,fc8ff473fc5b19c8b8a7a3918986a856b5f66159303a3cdc3fe840c5a35b268a,9187,visnet_spatial_v2/micro_overfit/run_20260902T170456,2026-09-02 17:04:56
historical/outputs/visnet_spatial_v2/micro_overfit/run_20260902T170456/visnet_bonded/train_metrics.jsonl,raw/visnet_spatial_v2/micro_overfit__run_20260902T170456__visnet_bonded__train_metrics.jsonl,03322b31a3b9e31b4b806bdd0cd1c12f1b972fa537e74310cfc81591e4ef4c39,33747,visnet_spatial_v2/micro_overfit/run_20260902T170456,2026-09-02 17:04:56
historical/outputs/visnet_spatial_v2/micro_overfit/run_20260902T170456/visnet_v2_bonded_lmax1/result.json,raw/visnet_spatial_v2/micro_overfit__run_20260902T170456__visnet_v2_bonded_lmax1__result.json,5fdfcf46ff82dec18671b9b98473f3e005ff8e31a55e826b285419c517f501f1,13149,visnet_spatial_v2/micro_overfit/run_20260902T170456,2026-09-02 17:04:56
historical/outputs/visnet_spatial_v2/micro_overfit/run_20260902T170456/visnet_v2_bonded_lmax1/train_metrics.jsonl,raw/visnet_spatial_v2/micro_overfit__run_20260902T170456__visnet_v2_bonded_lmax1__train_metrics.jsonl,532866d264bd7b8a32233334d4d17bbc8f9b6b01054c6a482b1b0fa90e78b24f,33785,visnet_spatial_v2/micro_overfit/run_20260902T170456,2026-09-02 17:04:56
historical/outputs/visnet_spatial_v2/micro_overfit_radius/neibu_run_20260902T220253/protocol.json,raw/visnet_spatial_v2/micro_overfit_radius__neibu_run_20260902T220253__protocol.json,cd15ffb9379902942cc6ce37b3b2c144af991b94a076cadcbbda703c4cc47238,1444,visnet_spatial_v2/micro_overfit_radius,2026-09-02 22:02:53
historical/outputs/visnet_spatial_v2/micro_overfit_radius/neibu_run_20260902T220253/summary.json,raw/visnet_spatial_v2/micro_overfit_radius__neibu_run_20260902T220253__summary.json,5300f3070eb7f209a744fe277f55c6978f15ea3a166765cdbd1422918e640120,16229,visnet_spatial_v2/micro_overfit_radius,2026-09-02 22:02:53
historical/outputs/visnet_spatial_v2/micro_overfit_radius/neibu_run_20260902T220253/visnet_v2_radius_lmax1/result.json,raw/visnet_spatial_v2/micro_overfit_radius__neibu_run_20260902T220253__visnet_v2_radius_lmax1__result.json,78add57436dc72c54d55218c113012b1e8c371f6b70720fbba68de5d6eef57e5,13302,visnet_spatial_v2/micro_overfit_radius,2026-09-02 22:02:53
historical/outputs/visnet_spatial_v2/micro_overfit_radius/neibu_run_20260902T220253/visnet_v2_radius_lmax1/resume_metrics.jsonl,raw/visnet_spatial_v2/micro_overfit_radius__neibu_run_20260902T220253__visnet_v2_radius_lmax1__resume_metrics.jsonl,d89a6b5ab91f0dbedb6fe97e8c8a9ca1179114ca2de7970f5ed92cecc2ddb2b7,675,visnet_spatial_v2/micro_overfit_radius,2026-09-02 22:02:53
historical/outputs/visnet_spatial_v2/micro_overfit_radius/neibu_run_20260902T220253/visnet_v2_radius_lmax1/train_metrics.jsonl,raw/visnet_spatial_v2/micro_overfit_radius__neibu_run_20260902T220253__visnet_v2_radius_lmax1__train_metrics.jsonl,159c0d73999661d9126f0942b8e9a58a00abd6914e375446d2875584c7cf0c21,33771,visnet_spatial_v2/micro_overfit_radius,2026-09-02 22:02:53
historical/outputs/visnet_spatial_v2/tiny_overfit/neibu_run_20260902T185930/aggregate_comparison.csv,raw/visnet_spatial_v2/tiny_overfit__neibu_run_20260902T185930__aggregate_comparison.csv,f9236e714c6867e5fba72969c5e3a31ab58623b28c6394670f5f2f0e6a4ebbf3,2303,visnet_spatial_v2/tiny_overfit,2026-09-02 18:59:30
historical/outputs/visnet_spatial_v2/tiny_overfit/neibu_run_20260902T185930/aggregate_comparison.json,raw/visnet_spatial_v2/tiny_overfit__neibu_run_20260902T185930__aggregate_comparison.json,726bc5545d1b49bf1c81b86e810cab21df5e92f20a645093eae2a288d18c8ef8,986626,visnet_spatial_v2/tiny_overfit,2026-09-02 18:59:30
historical/outputs/visnet_spatial_v2/tiny_overfit/neibu_run_20260902T185930/aggregate_comparison.md,raw/visnet_spatial_v2/tiny_overfit__neibu_run_20260902T185930__aggregate_comparison.md,0ccfe546759e6bfe244dc470b08d238ae249dc09f6cf5b860c201dd7db0e6c1d,2536,visnet_spatial_v2/tiny_overfit,2026-09-02 18:59:30
historical/outputs/visnet_spatial_v2/tiny_overfit/neibu_run_20260902T185930/eval_metrics_comparison.png,raw/visnet_spatial_v2/tiny_overfit__neibu_run_20260902T185930__eval_metrics_comparison.png,cdb8712e1cbbc7d2ea8299789ea842c132a0a2215651e6a63907b68c933df528,303786,visnet_spatial_v2/tiny_overfit,2026-09-02 18:59:30
historical/outputs/visnet_spatial_v2/tiny_overfit/neibu_run_20260902T185930/loss_curves_comparison.png,raw/visnet_spatial_v2/tiny_overfit__neibu_run_20260902T185930__loss_curves_comparison.png,028adadb8630b915502ddee58610a4b02a3e6100ed5209e4ee0f63e4bb3ad96b,131833,visnet_spatial_v2/tiny_overfit,2026-09-02 18:59:30
historical/outputs/visnet_spatial_v2/tiny_overfit/neibu_run_20260902T185930/manifest_contract.json,raw/visnet_spatial_v2/tiny_overfit__neibu_run_20260902T185930__manifest_contract.json,f3ee81f99543ea6a4c6701c6fe390d77516635421521bd19ee2c136e6d2f32fc,18503,visnet_spatial_v2/tiny_overfit,2026-09-02 18:59:30
historical/outputs/visnet_spatial_v2/tiny_overfit/neibu_run_20260902T185930/performance_summary_comparison.png,raw/visnet_spatial_v2/tiny_overfit__neibu_run_20260902T185930__performance_summary_comparison.png,13075ad7b8ef859c4f607acdeac228fbd2fe97adfbf6f9dc33a527d2999fa51b,95516,visnet_spatial_v2/tiny_overfit,2026-09-02 18:59:30
historical/outputs/visnet_spatial_v2/tiny_overfit/neibu_run_20260902T185930/protocol.json,raw/visnet_spatial_v2/tiny_overfit__neibu_run_20260902T185930__protocol.json,dcb9c0dc892e95fec5c3510f0f9a4f2428cb834943ff7f9107233a0a16bff418,1260,visnet_spatial_v2/tiny_overfit,2026-09-02 18:59:30
historical/outputs/visnet_spatial_v2/tiny_overfit/neibu_run_20260902T185930/visnet_v2_bonded/epoch_metrics.jsonl,raw/visnet_spatial_v2/tiny_overfit__neibu_run_20260902T185930__visnet_v2_bonded__epoch_metrics.jsonl,7066d909722a6637cf770795f178bda3c240f63d97f852c33630be86dcbd2198,128855,visnet_spatial_v2/tiny_overfit,2026-09-02 18:59:30
historical/outputs/visnet_spatial_v2/tiny_overfit/neibu_run_20260902T185930/visnet_v2_bonded/protocol.json,raw/visnet_spatial_v2/tiny_overfit__neibu_run_20260902T185930__visnet_v2_bonded__protocol.json,8fe0d8c87dcd058f8ec55f912342793d66447e46b183d2d89bbdef6a094f86bd,1302,visnet_spatial_v2/tiny_overfit,2026-09-02 18:59:30
historical/outputs/visnet_spatial_v2/tiny_overfit/neibu_run_20260902T185930/visnet_v2_bonded/result.json,raw/visnet_spatial_v2/tiny_overfit__neibu_run_20260902T185930__visnet_v2_bonded__result.json,9fedb7a53bb366c5a7e9eda708647a136e35644bc0130a4a172ea6df015d75e9,216601,visnet_spatial_v2/tiny_overfit,2026-09-02 18:59:30
historical/outputs/visnet_spatial_v2/tiny_overfit/neibu_run_20260902T185930/visnet_v2_bonded/train_metrics.jsonl,raw/visnet_spatial_v2/tiny_overfit__neibu_run_20260902T185930__visnet_v2_bonded__train_metrics.jsonl,7efdb41f883c0c7d39033a4c41d90decd1556a2169d48a4cdb60a0b50b3d48a4,338573,visnet_spatial_v2/tiny_overfit,2026-09-02 18:59:30
