run,scope,source,metric_path,value
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,aggregates.train.H4.system_equal.aligned_rmsd,3.6652429941267757
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,aggregates.train.H4.system_equal.bond_rmse,3.5263224069196806
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,aggregates.train.H4.system_equal.contact_f1,0.3560098294831647
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,aggregates.train.H4.system_equal.drmsd,2.93430033326149
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,aggregates.train.H8.system_equal.aligned_rmsd,3.6749452259831727
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,aggregates.train.H8.system_equal.bond_rmse,3.547167558548023
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,aggregates.train.H8.system_equal.contact_f1,0.35522382655570606
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,aggregates.train.H8.system_equal.drmsd,2.9501548409461975
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,aggregates.valid.H4.system_equal.aligned_rmsd,3.721147636503091
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,aggregates.valid.H4.system_equal.bond_rmse,3.541726608890788
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,aggregates.valid.H4.system_equal.contact_f1,0.3558323146862978
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,aggregates.valid.H4.system_equal.drmsd,2.9890014231204987
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,aggregates.valid.H8.system_equal.aligned_rmsd,3.750142274852074
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,aggregates.valid.H8.system_equal.bond_rmse,3.530757985007465
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,aggregates.valid.H8.system_equal.contact_f1,0.35640398227471193
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,aggregates.valid.H8.system_equal.drmsd,3.006469205021858
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,references.aggregates.oracle_decode.train.H4.system_equal.aligned_rmsd,0.02156584355540167
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,references.aggregates.oracle_decode.train.H4.system_equal.bond_rmse,0.012099311735099646
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,references.aggregates.oracle_decode.train.H4.system_equal.contact_f1,0.9944360688530065
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,references.aggregates.oracle_decode.train.H4.system_equal.drmsd,0.019050912000238895
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,references.aggregates.oracle_decode.train.H8.system_equal.aligned_rmsd,0.02156717293311741
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,references.aggregates.oracle_decode.train.H8.system_equal.bond_rmse,0.012081284761685858
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,references.aggregates.oracle_decode.train.H8.system_equal.contact_f1,0.9943888794778662
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,references.aggregates.oracle_decode.train.H8.system_equal.drmsd,0.01906858291476965
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,references.aggregates.oracle_decode.valid.H4.system_equal.aligned_rmsd,0.021226841719415846
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,references.aggregates.oracle_decode.valid.H4.system_equal.bond_rmse,0.012230306590582917
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,references.aggregates.oracle_decode.valid.H4.system_equal.contact_f1,0.9944083330777924
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,references.aggregates.oracle_decode.valid.H4.system_equal.drmsd,0.018554315203800797
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,references.aggregates.oracle_decode.valid.H8.system_equal.aligned_rmsd,0.021222669171112003
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,references.aggregates.oracle_decode.valid.H8.system_equal.bond_rmse,0.01221955423081341
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,references.aggregates.oracle_decode.valid.H8.system_equal.contact_f1,0.9944063425768851
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,references.aggregates.oracle_decode.valid.H8.system_equal.drmsd,0.018568246625363827
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,references.aggregates.repeat_last.train.H4.system_equal.aligned_rmsd,1.4173951166406944
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,references.aggregates.repeat_last.train.H4.system_equal.bond_rmse,0.041601038582423644
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,references.aggregates.repeat_last.train.H4.system_equal.contact_f1,0.8783811949363908
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,references.aggregates.repeat_last.train.H4.system_equal.drmsd,1.017718955874443
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,references.aggregates.repeat_last.train.H8.system_equal.aligned_rmsd,1.406207194507346
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,references.aggregates.repeat_last.train.H8.system_equal.bond_rmse,0.041581877318882896
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,references.aggregates.repeat_last.train.H8.system_equal.contact_f1,0.8820345140135413
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,references.aggregates.repeat_last.train.H8.system_equal.drmsd,1.033113420009613
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,references.aggregates.repeat_last.valid.H4.system_equal.aligned_rmsd,1.5568792950328632
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,references.aggregates.repeat_last.valid.H4.system_equal.bond_rmse,0.04170750398780357
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,references.aggregates.repeat_last.valid.H4.system_equal.contact_f1,0.8773421710928264
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,references.aggregates.repeat_last.valid.H4.system_equal.drmsd,1.1387309432029724
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,references.aggregates.repeat_last.valid.H8.system_equal.aligned_rmsd,1.5998190434912611
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,references.aggregates.repeat_last.valid.H8.system_equal.bond_rmse,0.04184821674033819
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,references.aggregates.repeat_last.valid.H8.system_equal.contact_f1,0.8778306207341687
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/baseline/evaluation_quick/baseline/summary.json,references.aggregates.repeat_last.valid.H8.system_equal.drmsd,1.1619446352124214
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2,final,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2/evaluation_final/candidate/summary.json,aggregates.valid.H4.system_equal.aligned_rmsd,2.0304858799464403
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2,final,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2/evaluation_final/candidate/summary.json,aggregates.valid.H4.system_equal.bond_rmse,0.5433211738490225
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2,final,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2/evaluation_final/candidate/summary.json,aggregates.valid.H4.system_equal.contact_f1,0.7773102586303483
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2,final,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2/evaluation_final/candidate/summary.json,aggregates.valid.H4.system_equal.drmsd,1.5205073803663254
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2,final,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2/evaluation_final/candidate/summary.json,aggregates.valid.H8.system_equal.aligned_rmsd,1.8975884332598145
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2,final,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2/evaluation_final/candidate/summary.json,aggregates.valid.H8.system_equal.bond_rmse,0.5297362185178155
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2,final,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2/evaluation_final/candidate/summary.json,aggregates.valid.H8.system_equal.contact_f1,0.7804830891527844
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2,final,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2/evaluation_final/candidate/summary.json,aggregates.valid.H8.system_equal.drmsd,1.438258108165529
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2,final,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2/evaluation_final/control/summary.json,aggregates.valid.H4.system_equal.aligned_rmsd,3.673996438641857
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2,final,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2/evaluation_final/control/summary.json,aggregates.valid.H4.system_equal.bond_rmse,3.2710714623001014
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2,final,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2/evaluation_final/control/summary.json,aggregates.valid.H4.system_equal.contact_f1,0.38708078911239874
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2,final,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2/evaluation_final/control/summary.json,aggregates.valid.H4.system_equal.drmsd,2.884598135948181
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2,final,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2/evaluation_final/control/summary.json,aggregates.valid.H8.system_equal.aligned_rmsd,3.6136222133759675
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2,final,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2/evaluation_final/control/summary.json,aggregates.valid.H8.system_equal.bond_rmse,3.277391310700837
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2,final,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2/evaluation_final/control/summary.json,aggregates.valid.H8.system_equal.contact_f1,0.38728272369927974
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2,final,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round2/evaluation_final/control/summary.json,aggregates.valid.H8.system_equal.drmsd,2.8525950974888272
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/cross_block/summary.json,aggregates.train.H4.system_equal.aligned_rmsd,1.6873282488260513
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/cross_block/summary.json,aggregates.train.H4.system_equal.bond_rmse,0.542794066160297
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/cross_block/summary.json,aggregates.train.H4.system_equal.contact_f1,0.7798494346276674
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/cross_block/summary.json,aggregates.train.H4.system_equal.drmsd,1.4382672850042582
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/cross_block/summary.json,aggregates.train.H8.system_equal.aligned_rmsd,1.6665153475710301
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/cross_block/summary.json,aggregates.train.H8.system_equal.bond_rmse,0.5354332463329823
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/cross_block/summary.json,aggregates.train.H8.system_equal.contact_f1,0.7839795194994026
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/cross_block/summary.json,aggregates.train.H8.system_equal.drmsd,1.4281721897423267
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/cross_block/summary.json,aggregates.valid.H4.system_equal.aligned_rmsd,1.7063393679292858
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/cross_block/summary.json,aggregates.valid.H4.system_equal.bond_rmse,0.5502719084773329
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/cross_block/summary.json,aggregates.valid.H4.system_equal.contact_f1,0.7801688769280251
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/cross_block/summary.json,aggregates.valid.H4.system_equal.drmsd,1.3110596276819706
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/cross_block/summary.json,aggregates.valid.H8.system_equal.aligned_rmsd,1.6770316994181258
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/cross_block/summary.json,aggregates.valid.H8.system_equal.bond_rmse,0.5398884445490528
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/cross_block/summary.json,aggregates.valid.H8.system_equal.contact_f1,0.7827523258193683
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/cross_block/summary.json,aggregates.valid.H8.system_equal.drmsd,1.2646559923887253
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/cross_block/summary.json,raw_aggregates.train.H4.system_equal.aligned_rmsd,1.6863091973948379
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/cross_block/summary.json,raw_aggregates.train.H4.system_equal.bond_rmse,0.5258648022452108
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/cross_block/summary.json,raw_aggregates.train.H4.system_equal.contact_f1,0.7816745956810209
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/cross_block/summary.json,raw_aggregates.train.H4.system_equal.drmsd,1.4427782036364079
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/cross_block/summary.json,raw_aggregates.train.H8.system_equal.aligned_rmsd,1.664943680121837
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/cross_block/summary.json,raw_aggregates.train.H8.system_equal.bond_rmse,0.5146369570240451
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/cross_block/summary.json,raw_aggregates.train.H8.system_equal.contact_f1,0.7861401972502245
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/cross_block/summary.json,raw_aggregates.train.H8.system_equal.drmsd,1.4340264331549406
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/cross_block/summary.json,raw_aggregates.valid.H4.system_equal.aligned_rmsd,1.6981993402983915
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/cross_block/summary.json,raw_aggregates.valid.H4.system_equal.bond_rmse,0.5348818018201977
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/cross_block/summary.json,raw_aggregates.valid.H4.system_equal.contact_f1,0.7821248352539273
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/cross_block/summary.json,raw_aggregates.valid.H4.system_equal.drmsd,1.3045953288674355
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/cross_block/summary.json,raw_aggregates.valid.H8.system_equal.aligned_rmsd,1.6682557790438521
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/cross_block/summary.json,raw_aggregates.valid.H8.system_equal.bond_rmse,0.5229311447915272
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/cross_block/summary.json,raw_aggregates.valid.H8.system_equal.contact_f1,0.784957389545448
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/cross_block/summary.json,raw_aggregates.valid.H8.system_equal.drmsd,1.2573020718991756
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/local/summary.json,aggregates.train.H4.system_equal.aligned_rmsd,1.6854431507067567
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/local/summary.json,aggregates.train.H4.system_equal.bond_rmse,0.5253343748172586
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/local/summary.json,aggregates.train.H4.system_equal.contact_f1,0.7818598494077573
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/local/summary.json,aggregates.train.H4.system_equal.drmsd,1.4420106317847967
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/local/summary.json,aggregates.train.H8.system_equal.aligned_rmsd,1.6641062293595557
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/local/summary.json,aggregates.train.H8.system_equal.bond_rmse,0.5140827674209549
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/local/summary.json,aggregates.train.H8.system_equal.contact_f1,0.7863203290982598
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/local/summary.json,aggregates.train.H8.system_equal.drmsd,1.4333144091069698
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/local/summary.json,aggregates.valid.H4.system_equal.aligned_rmsd,1.6974092608494475
dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3,quick,historical/outputs/dit_architecture_sequential_v1/20260914_r4_architecture_sequential_v1/round3/evaluation_quick/local/summary.json,aggregates.valid.H4.system_equal.bond_rmse,0.5343540722264973
